created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,"Sentiment (1 serious, 0 joking, -1 unsure)",tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
Wed Apr 08 02:41:43 +0000 2020,,,,2,1247716221962858497,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fuck this quarantine!!!!!!!!! fuck the corona!!!!!!!! i just want a new tattoo!!!!!!!!!!,0,https://twitter.com/CarlisleClagg/status/1247716221962858497,Wed Jun 26 19:49:29 +0000 2013,CarlisleClagg,FALSE,♏️,40856,966,630,4,,itmecarlz,CarlisleClagg,39257,,,FALSE
Sat Mar 28 02:21:17 +0000 2020,,,,0,1243724815279599617,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I Been Busy, But not really because this corona shit...",0,https://twitter.com/DollPhhace/status/1243724815279599617,Sat Oct 05 18:30:12 +0000 2019,DollPhhace,FALSE,"Elegance is not about being noticed, It’s about being remembered",1649,350,796,0,Private location🌴,🌎DollPhhace,DollPhhace,3095,,https://youtu.be/O6J9hhM9jC4,FALSE
Wed Apr 01 22:37:02 +0000 2020,,,,3,1245480317558931459,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",party is gonna go on fucking TOUR i’m screaming corona you gotta get TF out hoe,0,https://twitter.com/JordanMillard19/status/1245480317558931459,Fri Jul 07 03:48:34 +0000 2017,JordanMillard19,FALSE,partygetsmewetter,12776,242,236,1,"North Little Rock, AR",jordan🦂🥰,JordanMillard19,5672,,,FALSE
Fri Mar 20 07:55:22 +0000 2020,,,,0,1240909785165213696,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I for one am loving this Corona crisis tbh,0,https://twitter.com/MainManJose/status/1240909785165213696,Fri Jul 26 10:21:33 +0000 2019,MainManJose,FALSE,Omar don’t scare,40,40,122,0,Hamsterdam,Little,MainManJose,634,,,FALSE
Tue Mar 31 21:54:44 +0000 2020,,,,8,1245107283845165057,,,,en,,,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","im sorry for being inactive, my family has been struggling lately &amp; my parents lost their jobs because of corona. if u are able to help anyhow pls dm me, we cant afford basic necessities rn",1,https://twitter.com/kumagrl/status/1245107283845165057,Sun Feb 07 09:47:16 +0000 2010,kumagrl,FALSE,your obedient pet ♡ 18 F • bi • switch,0,698,0,1,nsfw • MINORS DNI,dumb puppy,kumagrl,259,,http://paypal.me/petitedolly,FALSE
Sat Apr 18 02:35:31 +0000 2020,,,,1,1251338541252120577,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",queen nenobi having corona intensifies the glitching of the simulation in which we currently situated,0,https://twitter.com/5starbishhh/status/1251338541252120577,Sat Apr 02 17:19:24 +0000 2016,5starbishhh,FALSE,"can’t quarantine a vibe ! barb first, human being second ☁️⭐️🦋she/her",104876,207,492,1,new orleans. chicago.,maici trait,5starbishhh,31999,,,FALSE
Mon Apr 06 16:59:54 +0000 2020,Corona,,,1,1247207415893954561,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Three Stat Facts:
1. I have immunodeficiency and am susceptible to #Corona 
2. I am a Christian who believes that even in the worst, God is there and can work a good through it, even in death.
3. I am not afraid of sharing that belief but will never shove that belief on anyone.",1,https://twitter.com/StatBooster/status/1247207415893954561,Sat Feb 03 17:34:26 +0000 2018,StatBooster,FALSE,"Moderator, husband, father and friend. Contact: stat@blamestat.com",26301,674,298,4,United States,StatBooster,StatBooster,6208,,http://mixer.com/statbooster,FALSE
Sun Apr 12 17:24:01 +0000 2020,,,,0,1249387812413112322,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",They got me calling everybody about my uncle’s death. My great aunt Lula on the phone talkin bout corona done infiltrated the family structure. I hung up the damn phone.,1,https://twitter.com/MellyJB/status/1249387812413112322,Thu Mar 27 21:06:05 +0000 2014,MellyJB,FALSE,"I'm having some Don King issues, damn it.",26759,688,318,15,St. Olaf,Melly,MellyJB,45468,,,FALSE
Mon Apr 13 05:06:53 +0000 2020,,,,0,1249564694324613120,,,,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I don’t understand how the ppl in China are linking black ppl with the corona virus 🤔,1,https://twitter.com/beatsbytrai/status/1249564694324613120,Sat Aug 01 22:06:54 +0000 2009,beatsbytrai,FALSE,Lash Qween ♛ #ESTHETICIAN #MUA #beatsbytrai #melaninaire 🌟            ig: beatsbytrai ✨,17985,788,585,6,Chicago,Tracie Brown 🌻,beatsbytrai,43291,,,FALSE
Sat Apr 04 17:58:20 +0000 2020,,,,4,1246497344604045317,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Corona has officially made me depressed,1,https://twitter.com/_kelsma/status/1246497344604045317,Sun Jul 22 17:08:37 +0000 2018,_kelsma,FALSE,MSU Alpha Phi,13510,723,670,3,Pluto3D,Wizard,_kelsma,4805,,,FALSE
Sat Apr 11 05:29:51 +0000 2020,,,,0,1248845696217878531,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",your opinion? Khchiha f karek we re all gonna die ya b corona ya b 9late maydare,0,https://twitter.com/smitou3lih/status/1248845696217878531,Mon Jul 08 13:56:23 +0000 2013,smitou3lih,FALSE,mo' money mo'problems,106,66,360,0,,BiGGiE,smitou3lih,2334,,,FALSE
Fri Apr 17 21:05:38 +0000 2020,,,,8,1251255524797984768,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","y’all kept talking about glitches in the simulation and now Corona’s here, you happy now?",0,https://twitter.com/whynotnette/status/1251255524797984768,Sat May 27 02:23:24 +0000 2017,whynotnette,FALSE,kirby enthusiast,15835,122,237,0,virgo | she/they,annette🌱,whynotnette,754,,https://www.instagram.com/annettesciortino/,FALSE
Sun Apr 05 20:57:15 +0000 2020,,,,0,1246904757333176320,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My sister said if I order the frontal bob wig I want, it will come with corona virus 
💀",0,https://twitter.com/EstherObeten/status/1246904757333176320,Thu Aug 30 16:09:13 +0000 2012,EstherObeten,FALSE,Saved by Grace ✝️.     Romans 8:28❤️,13699,1034,1059,0,Wherever i’m boutta eat at,🌼Obeten🌼,EstherObeten,14578,,,FALSE
Mon Apr 13 14:02:00 +0000 2020,,,,0,1249699360205615105,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Right now almost 2 million People have been infected with the Corona virus, more than 25 % of these are Americans. Approximately 20 % of those who have died are Americans. Yet, Trump maintain that he is doing a great job.",1,https://twitter.com/Jan1965Erik/status/1249699360205615105,Fri May 28 13:58:28 +0000 2010,Jan1965Erik,FALSE,,853,36,40,0,"Evje og Hornnes, Norge",Jan Erik Johannessen,Jan1965Erik,3198,,,FALSE
Sat Mar 28 14:38:42 +0000 2020,,,,2,1243910389332684800,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How will corona ever end in America if they aren’t testing people, when do they sending people home to wait for results. Nobody is actually quarantining themselves. Then if everyone gets a check won’t inflation happen? 😰😰😰",1,https://twitter.com/gotothemo/status/1243910389332684800,Sat Jul 23 06:21:05 +0000 2011,gotothemo,FALSE,"natural hair designer & Instructor available for creative projects, and classes ✨BOOKINGS CLOSED To take a class please email at contact.gotothemo@gmail.com 💕",14327,994,552,14,"Chicago, IL",✨Mo G✨,gotothemo,15373,,http://gotothemo.as.me,FALSE
Thu Apr 02 17:35:18 +0000 2020,,,,0,1245766774630625281,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Corona does not discriminate between the rich and the poor unfortunately people do,1,https://twitter.com/Moazzamabbasi11/status/1245766774630625281,Thu Apr 02 17:06:00 +0000 2020,Moazzamabbasi11,FALSE,"Fashion designer
Educationist",0,0,0,0,,Moazzam abbasi,Moazzamabbasi11,1,,,FALSE
Mon Apr 13 11:34:05 +0000 2020,,,,4,1249662135598305282,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shri Modi ji,As our Nation is suffering from COVID-19 &amp; we all are facing Critical situation &amp; there is no concrete vaccination on Corona. To improve our body's immune system""I am having few remedies like,Shimvambhu( Urine of our own body), Gomutra &amp; Gavankur these are helpful.",1,https://twitter.com/GauriJo84211882/status/1249662135598305282,Mon Apr 13 07:08:43 +0000 2020,GauriJo84211882,FALSE,,1,3,11,0,,Gauri Joshi,GauriJo84211882,2,,,FALSE
Sun Apr 12 02:19:32 +0000 2020,,,,3,1249160190223626244,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Some of the newly acquired habits should remain in place even after corona.,1,https://twitter.com/edkabasa/status/1249160190223626244,Sun Nov 14 09:50:13 +0000 2010,edkabasa,FALSE,"#NewsAnchor #Reporter working for the National Broadcaster, @KBCChannel1 | Commentator at  https://t.co/a478yNBOoi",514,2447,1050,12,Nairobi,Edward Kabasa,edkabasa,27966,,https://www.facebook.com/edkabasa/,FALSE
Fri Apr 17 13:39:42 +0000 2020,,,,1,1251143298422411265,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This corona hoax is getting stale af.  From now on anyone who takes corona seriously is cringe.,0,https://twitter.com/BuffyAnon/status/1251143298422411265,Wed Apr 08 03:09:17 +0000 2020,BuffyAnon,FALSE,Corona what? I just wanna twerk for god's sake. 👄🧚➰,809,51,59,0,,Buffy the Anon Slayer,BuffyAnon,288,,https://www.paypal.me/nazichan,FALSE
Fri Mar 20 01:51:06 +0000 2020,,,,10,1240818115640004609,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",One thing this corona virus pandemic showed me is that humans can evolve quickly based on the setting,1,https://twitter.com/cvnty_/status/1240818115640004609,Tue Feb 04 23:22:19 +0000 2014,cvnty_,FALSE,🖤 glam & confusing 🖤 21 / libra gang,33303,310,1445,1,Halloween Town,𝕫𝕒𝕔 𝕟𝕒𝕣𝕕𝕠𝕟𝕖,cvnty_,5447,,http://instagram.com/zacthemua,FALSE
Wed Apr 15 16:35:42 +0000 2020,,,,1,1250462815636389888,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Streaming again Tonight at 7:00pm EST. Minecraft again. Raising money for The Red Cross for Corona Virus relief.,1,https://twitter.com/ESavikas/status/1250462815636389888,Tue Apr 14 20:07:08 +0000 2020,ESavikas,FALSE,Twitch: evan_savikas,0,5,3,0,,Evan Savikas,ESavikas,6,,,FALSE
Wed Apr 15 00:56:18 +0000 2020,,,,1,1250226409164943362,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Now I’m fed up wit this Corona shit I wasn’t really sayin shit at first pose to be out living my best life 🤣,0,https://twitter.com/_dwright5/status/1250226409164943362,Mon Nov 10 15:53:49 +0000 2014,_dwright5,FALSE,Snap:Derrickw5♨️ IG: _Dwright5🗣,6179,1868,936,3,,its DWRIGHTTTTT!,_dwright5,34149,,,FALSE
Mon Apr 13 10:31:23 +0000 2020,,,,3,1249646358501482496,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5G has negative effects on the human body. But Corona Is A Real Thing. Stop being stupid.,1,https://twitter.com/therealjbounce/status/1249646358501482496,Mon Apr 15 08:06:39 +0000 2019,therealjbounce,FALSE,Just The real jbouuunce. | IG: therealjbouuunce,4381,897,312,0,Off The Grid.,Capital J.,therealjbounce,3574,,,FALSE
Sun Mar 22 16:59:25 +0000 2020,,,,0,1241771477369794561,jd_254,1.24E+18,2478608880,en,"Nakuru, Kenya",,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",How do you expect people to survive??  Find alternative means Otherwise you will win the fight against corona but end up with a poverty level that you cannot handle!  But you don't care do you?,1,https://twitter.com/jd_254/status/1241771477369794561,Mon May 05 16:59:18 +0000 2014,jd_254,FALSE,"||God first|| ΠGeminiΠ
||Kenyan|| 
 
IG @Judy_chumba",331,467,664,1,,JudyC,jd_254,322,,,FALSE
Mon Apr 13 11:48:33 +0000 2020,,,,1,1249665777122324480,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good morning! Fuck Corona!,0,https://twitter.com/fagedelics/status/1249665777122324480,Thu Nov 09 07:04:17 +0000 2017,fagedelics,FALSE,Rap duo. whole lotta gay shit.,104,201,106,1,HELL,FAGedelics,fagedelics,606,,https://itunes.apple.com/us/album/all-day/1295026631?i=1295026639,FALSE
Thu Apr 16 09:45:36 +0000 2020,RahulGandhi RangoliChandel RahulSpeaksToIndia अरेस्ट_एजाज_खान,,,1,1250721998939906050,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahul: Testing is necessary
BJP: BJP is fighting the case in the Supreme, They dont want corona test to be free

When so called ""pappu"" is making more sense than so called ""nationalists""",1,https://twitter.com/himiVYAS/status/1250721998939906050,Thu Apr 29 07:08:51 +0000 2010,himiVYAS,FALSE,,46,36,135,0,jaipur,himanshu vyas,himiVYAS,267,,,FALSE
Wed Apr 15 04:18:47 +0000 2020,,,,0,1250277366959501313,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imagine getting a DUI during the Corona Virus and not even being able to draw sympathy from your degenerate friends, the sole thing that keeps you from ending it.",0,https://twitter.com/susp_enders/status/1250277366959501313,Sun Jan 02 03:13:08 +0000 2011,susp_enders,FALSE,https://t.co/68WKiZ7Buz,15627,1170,389,6,,Susp Enders,susp_enders,2360,,,FALSE
Thu Mar 26 22:01:14 +0000 2020,,,,1,1243296980484476932,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",They should have closed school I agree but Kay Ivey could be handling this whole corona thing a lot better....,1,https://twitter.com/TheFluGameOf_97/status/1243296980484476932,Mon Sep 14 00:49:32 +0000 2009,TheFluGameOf_97,FALSE,Like I’m Jordan ‘96-97’ 🏀 TU 🐯💛over everybody 1908|1994 💕,41427,1871,1944,6,256 ↔️ 404,KC💅🏾,TheFluGameOf_97,73457,,,FALSE
Fri Apr 03 12:52:36 +0000 2020,,,,0,1246058015184338944,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",life great during this corona ion even gone lie😂,0,https://twitter.com/Kaestyles__/status/1246058015184338944,Tue Jan 07 00:02:37 +0000 2020,Kaestyles__,FALSE,New Twitter❣️INSTAGRAM: @Omggk_ Want your hair done? Dm me for pricing and styles and visit my hair page on Insta:@kaedoeshair_,401,17,18,0,United States,HAIR BRAIDER💇🏾‍♀️,Kaestyles__,671,,https://www.youtube.com/channel/UCW5Bs54UdHQQPEYEh8hYanA,FALSE
Wed Apr 08 09:08:03 +0000 2020,,,,0,1247813446206402565,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Are less babies gonna be born cause of this corona. Are people now like “okay let’s wait a few months”,0,https://twitter.com/gaymemes14/status/1247813446206402565,Tue Nov 05 22:17:17 +0000 2019,gaymemes14,FALSE,I’m bored,791,19,115,0,,Bry_Notes,gaymemes14,410,,,FALSE
Fri Apr 03 12:45:17 +0000 2020,,,,0,1246056173863866368,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My lungs have to be in terrible condition, if I get corona it might actually be curtains for me",0,https://twitter.com/DamolaCA/status/1246056173863866368,Wed Nov 18 19:45:39 +0000 2009,DamolaCA,FALSE,the absence of evidence is not the evidence of absence,14919,308,258,6,Abuja,Glory Boys,DamolaCA,55532,,,FALSE
Thu Apr 09 11:51:15 +0000 2020,,,,1,1248216903283363840,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fancy fucking off yet Corona ? Safe x,0,https://twitter.com/SamHBradford/status/1248216903283363840,Fri Feb 28 20:09:18 +0000 2020,SamHBradford,FALSE,Essex . 18 . Insta : _sam_bradford,85,43,59,0,,Sam Bradford,SamHBradford,22,,,FALSE
Fri Mar 20 14:29:35 +0000 2020,,,,4,1241008994711371777,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sitting in the doctors office and these two old ladies were talking about the corona virus and how the president is handling the situation. The one lady says, “He don’t know shit from shinola”. Not sure what that means, but it sounds about right.",0,https://twitter.com/ddzgrl3/status/1241008994711371777,Thu Feb 05 18:04:38 +0000 2009,ddzgrl3,FALSE,,4738,19,84,0,"Knoxville, TN",Wanda,ddzgrl3,339,,,FALSE
Wed Apr 01 23:32:34 +0000 2020,,,,2,1245494293030031361,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tbh these stupid tv commercials are really making me even more mad about the quarentine... like saying “we are here for you” McDonald’s shut the fuck up you Probly spread the corona virus,0,https://twitter.com/Maggiewaymire/status/1245494293030031361,Thu Aug 18 23:35:09 +0000 2011,Maggiewaymire,FALSE,long live mads❣️,22786,776,302,1,up in the clouds♒️♌️♌️,Maggie Waymire,Maggiewaymire,24588,,,FALSE
Fri Mar 20 10:42:21 +0000 2020,jantacurfew StayAtHome,,,0,1240951806349303808,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Everyone talking about #jantacurfew (only one day 22nd March) but if we stay at home till lockdown date we can stop Corona pandemic easily. 
#StayAtHome",1,https://twitter.com/shibraj07/status/1240951806349303808,Thu May 09 05:37:10 +0000 2019,shibraj07,FALSE,"Jai bhim 🇮🇳, social activist 😋😎",2786,12,65,0,,shibraj kumbhar,shibraj07,96,,,FALSE
Wed Apr 01 06:47:51 +0000 2020,,,,1,1245241447156047872,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Crazy how every major company done made a corona virus commercial.. “we know times are hard” ass niggas,0,https://twitter.com/BuckElShabazz/status/1245241447156047872,Thu Apr 09 18:37:50 +0000 2009,BuckElShabazz,FALSE,ASHY KNUCKLE POSSE:IGNORANT NIGGA SHIT:G$GB https://t.co/o0ViAceDHA,516,260,147,7,1017 #guccihome,fly eagles fly,BuckElShabazz,34450,,http://soundcloud.com/buckelshabazz,FALSE
Tue Mar 24 20:32:11 +0000 2020,,,,1,1242549794998030342,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fuck corona,0,https://twitter.com/Darwinzy1/status/1242549794998030342,Wed Oct 09 19:17:34 +0000 2013,Darwinzy1,FALSE,• LLN 🕊LLD • 97 🇵🇭,7060,1389,656,89,,D.A.R,Darwinzy1,20259,,,FALSE
Sun Mar 22 20:50:24 +0000 2020,,,,0,1241829604110659584,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i’m just tryna get my license but this damn corona virus,0,https://twitter.com/halfgreeen/status/1241829604110659584,Mon Dec 04 10:36:59 +0000 2017,halfgreeen,FALSE,,6767,146,103,0,onett,★,halfgreeen,3882,,,FALSE
