,Unnamed: 0,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
287647,3881505,,Fri Apr 17 06:18:11 +0000 2020,,,,0,1251032189594210304,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This SS3 class of 2020 are so special that they came into jss1 with Ebola virus and leaving ss3 with Corona virus 😂 😂 😂,https://twitter.com/naseer_y_u/status/1251032189594210304,Thu Aug 05 20:04:21 +0000 2010,naseer_y_u,False,"Analyst,Management guru,Realist,Entrepreneur and a creative thinker...Gemini!!! Manchester is RED....Snapchat-nasbiz",3029.0,531.0,987.0,2.0,🐊 city,Naseeeerنصر,naseer_y_u,6869.0,,,False
164565,2114705,,Sat Apr 04 21:09:07 +0000 2020,,,,0,1246545355589791745,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Secof what you plan in your mind nti make we gbele school fast er, you lie bad😂😂abeg more corona😂💔💔",https://twitter.com/jhu_nea_/status/1246545355589791745,Mon Jul 08 23:45:23 +0000 2019,jhu_nea_,False,Music addict🔥||Sarknative💫♥️||Green blooded💚💚||Sociable||Hala Madrid🤍||1_Gad💝✨||,333.0,303.0,319.0,0.0,,jhu_nea_,jhu_nea_,224.0,,,False
231891,3090039,,Sat Apr 11 05:39:57 +0000 2020,,,,0,1248848241346502656,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Official count of deaths from Corona in has crossed 1 lakh world over. India now records around 800 infected daily due to increased testing. But its testing rate is lowest in the world at 137 per million compared to USA 7k, Germany 15k, Switzerland 20k, UK 4k and Pakistan 252.",https://twitter.com/pnrazdan/status/1248848241346502656,Fri Jul 03 11:40:42 +0000 2009,pnrazdan,False,Proud Kashmiri but in exile. Ex Bureaucrat. Believe Kashmiriyat and Rishi-Sofi culture will return to the Paradise.,779.0,800.0,263.0,10.0,"NCR, Delhi, India",Pran Razdan,pnrazdan,8088.0,,http://www.chintanhome.wordpress.com,False
83255,1294383,,Fri Mar 27 09:32:04 +0000 2020,,,,1,1243470836142661632,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",So I found out that I make the packaging that the corona tests come in at my job,https://twitter.com/ShitGrippinMe/status/1243470836142661632,Wed Feb 05 04:43:53 +0000 2020,ShitGrippinMe,False,Watch GITS,1345.0,117.0,120.0,1.0,,griptimus prime,ShitGrippinMe,7359.0,,,False
82002,1279049,,Fri Mar 27 21:09:00 +0000 2020,,,,0,1243646223447461888,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Twitter right now

Corona 
Corona 
Porn 
Corona 
New Music 
Corona 
Animal crossing 
Corona 
1000$ check",https://twitter.com/KantoElGuailo/status/1243646223447461888,Sun Feb 18 19:02:42 +0000 2018,KantoElGuailo,False,COLLABTAPE IS OUT ON ALL PLATFORMS FOLLOW ME I FOLLOW BACK🎵🎵 ARTIST PRODUCER GRAPHIC DESIGNER| 555 | NORTHEAST,3147.0,301.0,279.0,1.0,"New Jersey, USA",Kanto El Guailo,KantoElGuailo,1995.0,,http://li.sten.to/UOXbG86,False
104232,1603451,,Thu Apr 02 00:25:25 +0000 2020,,,,1,1245507595575726080,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Seriously all this Corona thing has done is made me realise how dumb people are,https://twitter.com/Kxngoftoxicmasc/status/1245507595575726080,Sat Oct 12 08:58:59 +0000 2019,Kxngoftoxicmasc,False,🇸🇴🇰🇪,2433.0,736.0,786.0,4.0,"London, England",The Muffin Man,Kxngoftoxicmasc,10976.0,,,False
280219,3785107,,Fri Apr 17 02:13:39 +0000 2020,,,,0,1250970648203182081,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Enterprise done let a nigga rent a 2019 bmw 330 and i can’t even stunt the way i want with this damn corona shit 😭😭. Fun car tho lol,https://twitter.com/Infamous_Kwale/status/1250970648203182081,Sun Aug 29 17:18:25 +0000 2010,Infamous_Kwale,False,"Tattoos and anime. Pussy and weed. Forever alone, always in Love. Dark clouds, dark clouds.",3670.0,454.0,1879.0,1.0,Hidden Cloud Village,Ultra Instinct Drew,Infamous_Kwale,11106.0,,,False
218294,2890906,,Fri Apr 10 18:57:30 +0000 2020,TheHourToPrepare,,,10,1248686562499592193,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#TheHourToPrepare 
Corona virus is saying that The Lord Judges sin and This Generation Treats Him as if He does not exist. 
The Lord is calling for Repentance ,you can rubbish Him by moulding false prophets amongst your selves.",https://twitter.com/OlaleSarah/status/1248686562499592193,Fri Feb 28 10:44:01 +0000 2020,OlaleSarah,False,THE CROSS AND THE BLOOD OF JESUS MADE A DIFFERENCE IN MY LIFE.REPENTANCE AND HOLINESS,393.0,1206.0,823.0,0.0,NAIROBI,sarah atieno olale,OlaleSarah,170.0,,,False
96167,1483696,,Tue Mar 31 20:07:27 +0000 2020,,,,4,1245080286083158016,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",can't wait to see how you guys all try to combine corona virus and April fools jokes to get retweets tomorrow.,https://twitter.com/careyfrozt/status/1245080286083158016,Tue Nov 25 21:30:34 +0000 2008,careyfrozt,False,made you all up in a dream. i used to be good at CS and coach it.,17826.0,11455.0,443.0,51.0,"Los Angeles, CA",carey,careyfrozt,13584.0,,,True
36566,614292,,Sun Mar 22 20:20:02 +0000 2020,,,,4,1241821961518559234,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",if corona could die right about now so i can fly out to shelly and fall asleep together that would be pretty great,https://twitter.com/shortdood47/status/1241821961518559234,Sun Dec 22 15:08:52 +0000 2013,shortdood47,False,@ShellyPeachy always ♥️,70408.0,472.0,553.0,1.0,Cumbria,johnny,shortdood47,20808.0,,,False
54808,907923,,Tue Mar 24 12:55:20 +0000 2020,,,,0,1242434824251432962,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This corona 🦠fucking up my damn vacation I had a trip in March..was going on a girls trip to New Orleans.. all I wanted was to eat good there!! Than family trips!!! Lord take this 🦠AWAY!!!’😩🤷🏽‍♀️🤕😤,https://twitter.com/Brittan11773358/status/1242434824251432962,Tue Feb 25 15:07:08 +0000 2020,Brittan11773358,False,Living life without no worries 🤪💰😍,497.0,90.0,351.0,0.0,,Brittany Neal,Brittan11773358,834.0,,,False
211591,2789505,,Thu Apr 09 16:49:44 +0000 2020,,,,11,1248292021216952320,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Two states, Uttar Pradesh and Madhya Pradesh. Total Corona +ve case in UP- 410, MP-411.
Total deaths in UP-4, MP- 33",https://twitter.com/anshumanscribe/status/1248292021216952320,Sun Jun 05 14:54:35 +0000 2011,anshumanscribe,False,"Journalist with @EconomicTimes. From MAGADH, world's oldest democracy. Covers politics from the power capital. Opinions, views are my own. RTs not endorsement.",7014.0,4219.0,2172.0,38.0,New Delhi,Kumar Anshuman,anshumanscribe,15094.0,,http://kumaranshuman.contently.com,False
200477,2629900,,Wed Apr 08 21:24:01 +0000 2020,,,,0,1247998658936582144,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Is Harare zimbabwe?,i think there is need of another emergency hospitals in all districts to contain the spread of this corona virus",https://twitter.com/AMALIELConvinc1/status/1247998658936582144,Sun Mar 08 18:37:56 +0000 2020,AMALIELConvinc1,False,"Upraised in a small village Bunsiwa,in Binga .went to Siansundu for o level ,and MCZ Tinde High School for advnced level.",45.0,1.0,60.0,0.0,"Harare, Zimbabwe",@GC7,AMALIELConvinc1,14.0,,,False
227106,3021371,,Sat Apr 11 20:21:08 +0000 2020,,,,0,1249069995222544384,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I just really need a hug but that’s illegal in corona times.,https://twitter.com/natelizabeth617/status/1249069995222544384,Tue May 27 02:00:42 +0000 2014,natelizabeth617,False,|| love never fails || UCO ||,11389.0,190.0,602.0,1.0,"Edmond, OK",nat.,natelizabeth617,3517.0,,,False
97129,1497627,,Tue Mar 31 15:23:55 +0000 2020,,,,0,1245008934458572802,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A staff at Huntsville hospital has the corona. The hospital should be quarantined!,https://twitter.com/BFA_Fair/status/1245008934458572802,Fri Aug 24 00:17:50 +0000 2012,BFA_Fair,False,what yu don't know yu don't need to know... #IG _queengemini11_ ⬅️follow me,4121.0,535.0,745.0,1.0,,Gem♊️.....,BFA_Fair,36793.0,,,False
9300,183513,,Fri Mar 20 07:47:31 +0000 2020,,,,0,1240907810612928512,,,,en,,,3.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","They have found a new scapegoat.
Move the noise from a president who didnt deem it fit to visit the victims in lagos, neither deemed it fit to address his country on the dwindling oil prices or Corona virus to Seyi Makinde who goofed and has apologised

Yes bad thing is bad",https://twitter.com/sleek_dami/status/1240907810612928512,Thu Oct 16 12:38:36 +0000 2014,sleek_dami,False,#ALL about being  and staying happy,12448.0,635.0,432.0,7.0,all around the world,Queen Mother,sleek_dami,21684.0,,,False
114412,1641123,,Wed Apr 01 14:31:05 +0000 2020,,,,0,1245358024816046081,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Is it my child that is the only boy child that don’t like to do his work. So intelligent but hates doing school work. I’m so ready for school to reopen. But safety first so let’s get over this corona,https://twitter.com/SexyThicksaucee/status/1245358024816046081,Mon Jun 22 05:30:11 +0000 2009,SexyThicksaucee,False,cool person love to lime talk have fun and love to laugh,,,,,,,,,,,
87404,1348398,,Sun Mar 29 04:21:51 +0000 2020,,,,4,1244117544107155458,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I haven’t been in this world for 26 years to die from no corona virus,https://twitter.com/crosslandJT/status/1244117544107155458,Fri Mar 09 02:20:34 +0000 2012,crosslandJT,False,"Lennar Homes
Let me help you find your dream home
James.crossland@lennar.com
210-902-6010",14053.0,462.0,617.0,1.0,San Antonio ,james crossland New Homes,crosslandJT,8857.0,,,False
288169,3888202,,Fri Apr 17 17:51:00 +0000 2020,,,,0,1251206540700385282,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alasheju - Dremo 🕺🏻

Club DJs would have played the shit out of this song if we didnt have Corona to contend with.",https://twitter.com/Vindasaint/status/1251206540700385282,Sun Jul 04 14:43:11 +0000 2010,Vindasaint,False,,152.0,607.0,313.0,17.0,,Okosisi Ejejemba,Vindasaint,27458.0,,http://www.sendusvendors.com,False
129836,1677677,,Wed Apr 01 11:28:51 +0000 2020,,,,1,1245312165998886915,,,,en,,,1.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thanks to Nizamuddin coz finally Bhakts have found a color for the Corona Virus.Btw let me clear it's not a Corona virus it's a Corona Jihad.,https://twitter.com/EjazHassankhan/status/1245312165998886915,Tue Oct 11 18:52:09 +0000 2011,EjazHassankhan,False,MEDIA PROFESSIONAL,,,,,,,,,,,
295273,3916535,,Fri Apr 17 15:37:01 +0000 2020,,,,1,1251172825290989569,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",In 20 years from now if someone says sea bass or bunny day I will have flashbacks to the corona wars,https://twitter.com/sassylonglegs/status/1251172825290989569,Tue Oct 18 00:51:18 +0000 2011,sassylonglegs,False,aggressively chill,6062.0,1061.0,229.0,3.0,Canada,♥ Sarah ♥,sassylonglegs,14033.0,,,False
21239,376062,,Fri Mar 20 18:21:06 +0000 2020,BioLabCrab,,,0,1241067256022552576,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I be like ""if no ones got a cigar  or Corona I'm going to cry""

#BioLabCrab",https://twitter.com/RyeFungi1/status/1241067256022552576,Sun Feb 10 19:52:13 +0000 2019,RyeFungi1,False,"Astronomer, wander the stars....",3746.0,57.0,388.0,1.0,"Ontario, Canada",Nam Myoho Renge Kyo,RyeFungi1,4280.0,,,False
181704,2371374,,Tue Apr 07 01:18:16 +0000 2020,,,,0,1247332832344711169,,,,en,,,0.0,,,"<a href=""http://jillresh.com"" rel=""nofollow"">ricobot2</a>",I have to betray you to hit me with a lot of vowels so I could buy Corona stock for cheap and get really rich.,https://twitter.com/INTERBOTRICO/status/1247332832344711169,Sat Sep 02 02:12:54 +0000 2017,INTERBOTRICO,False,@internetrico bot | created by @jillresh,5.0,125.0,40.0,1.0, ,ROBOT RICO,INTERBOTRICO,88918.0,,,False
133174,1705492,,Thu Apr 02 06:13:37 +0000 2020,,,,6,1245595222957932545,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Due to Corona, we officially have three days of the week 

1. Yesterday 
2. Today 
3. Tomorrow 🥱",https://twitter.com/Ubaidjavid1/status/1245595222957932545,Fri Mar 01 04:37:59 +0000 2019,Ubaidjavid1,False,"It's salt. Why don't you sprinkle some on me, honey. Aren't I just good enough to eat?",416.0,58.0,79.0,0.0,Kashmir,Ubaidjavid,Ubaidjavid1,98.0,,https://www.instagram.com/ubaidjavaid_,False
103586,1594045,,Tue Mar 31 13:17:17 +0000 2020,,,,0,1244977064874332160,,,,en,,,0.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",the world in no longer doctor to govern fear a corona offline than share your dna online comes along computer trade to earn yourself an online income in is now to claim your eurobond and become a private banker theirs daytime trader,https://twitter.com/freeholidaysnow/status/1244977064874332160,Sun Jan 16 20:08:20 +0000 2011,freeholidaysnow,False,Enjoy free getaway vacations,27.0,45.0,280.0,0.0,Nederland,INTERVALWORLD,freeholidaysnow,3595.0,,http://facebook.com/freeholidays,False
14565,281779,,Fri Mar 20 17:47:26 +0000 2020,,,,1,1241058783436079104,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Anyone else already gain the Corona 15?,https://twitter.com/AKBKMR/status/1241058783436079104,Sun Nov 06 21:23:44 +0000 2016,AKBKMR,False,UWS psychologist who believes in science and other liberal concepts,14819.0,206.0,387.0,1.0,"Upper West Side, Manhattan",Miss Guided,AKBKMR,8640.0,,,False
13911,272974,,Fri Mar 20 16:31:51 +0000 2020,,,,0,1241039760765997061,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",corona got the job throwing dumb raises.,https://twitter.com/blakej_0/status/1241039760765997061,Fri Mar 06 17:27:15 +0000 2015,blakej_0,False,God and Family over everything. 🕊,9385.0,564.0,414.0,0.0,,BLiZock🖤,blakej_0,8627.0,,http://www.thepcbrand.net/,False
263691,3555018,,Wed Apr 15 22:08:20 +0000 2020,,,,0,1250546523970195458,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ok we are supposed to be listening about the corona virus stuff and He is talking bullshit already. OMG WHEN IS HE GOING TO START ACTING LIKE A PRESIDENT.,https://twitter.com/coffeecup09/status/1250546523970195458,Wed May 06 15:55:20 +0000 2009,coffeecup09,False,,826.0,24.0,182.0,0.0,raleigh NC,peggy anton,coffeecup09,1638.0,,,False
287635,3881287,,Fri Apr 17 21:34:10 +0000 2020,,,,0,1251262703726985224,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The government might have to pick between hunger and corona virus eventually,https://twitter.com/Sumo_baby_/status/1251262703726985224,Mon Jan 09 22:16:03 +0000 2012,Sumo_baby_,False,,10874.0,1556.0,1532.0,11.0,"Opportunity, Pandora",Ice Cream Daddy 🍨,Sumo_baby_,34433.0,,,False
139137,1781490,,Fri Apr 03 08:10:16 +0000 2020,,,,0,1245986965687693314,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Another so called Masterstroke to kill corona virus : 

1) taali and thali banging 
2) 1 hour lighting 

Waiting for IT cell what's app forward messages to justify this 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",https://twitter.com/sanjeevk3/status/1245986965687693314,Mon Jan 18 09:37:26 +0000 2010,sanjeevk3,False,Big Fan of Arvind Kejriwal. RT are not endorsements.,147829.0,674.0,749.0,8.0,"New Delhi, India",Sanjeev Kumar,sanjeevk3,84710.0,,,False
22139,389249,,Fri Mar 20 20:04:28 +0000 2020,COVID2019india CoronaTimes memesdaily,,,0,1241093268252680192,,,,en,,,0.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The table on corona affected people across the globe has uncanny similarity with Olympics which also was supposed to happen in 2020:

1. Western countries and China leading the table.
2. India, as always, towards the mid-bottom.

#COVID2019india 
#CoronaTimes 
#memesdaily",https://twitter.com/aabhisek100/status/1241093268252680192,Tue Mar 28 19:05:48 +0000 2017,aabhisek100,False,An optimistic person who likes to keep his head straight at difficult conditions. Research scholar by profession.,251.0,41.0,100.0,0.0,India,A Abhisek Mohapatra,aabhisek100,66.0,,,False
86006,1328319,,Fri Mar 27 16:30:42 +0000 2020,CurfewKenya,,,37,1243576186313289728,,,,en,,,16.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The police may kill more people than the Corona Virus will. The IG clearly told the journalists not to film the streets and let everyone dominate their area. Our under qualified police force know there are no cameras so just imagine what they will do ?#CurfewKenya,https://twitter.com/ItsMoran_/status/1243576186313289728,Wed Aug 15 12:23:54 +0000 2012,ItsMoran_,False,IT professional//Digital Marketer//Founder @DigitalMorans//Student Jkuat Nairobi CBD//DM for business.,42359.0,11979.0,6831.0,29.0,"Dar es Salaam, Kampal, Nairobi",𝗠𝗼𝗿𝗮𝗻,ItsMoran_,45504.0,,https://www.instagram.com/itsmoran_,False
